edad,ingresos,años_experiencia,ratio_deuda_ingresos,deuda_credito,otra_deuda,incumplimiento,antiguedad_crediticia,deuda_total,log_ingresos,ratio_deuda_total_ingreso
22,30000.0,2,0.43,0.8548695,1.9875675,1,3,2.842437,4.477135730961123,9.47479e-05
21,31200.0,0,0.42,0.8548695,1.9875675,1,2,2.842437,4.494168513490308,9.110375e-05
26,33800.0,4,0.38,0.8548695,1.9875675,1,4,2.842437,4.528929549036754,8.409576923076922e-05
26,34000.0,2,0.38,0.8548695,1.9875675,1,2,2.842437,4.53149169022153,8.360108823529411e-05
25,35000.0,5,0.37,0.8548695,1.9875675,1,2,2.842437,4.544080452586785,8.121248571428571e-05
24,36000.0,8,0.36,0.8548695,1.9875675,1,4,2.842437,4.556314564335347,7.895658333333333e-05
22,31000.0,1,0.16,0.8548695,1.9875675,0,4,2.842437,4.491375703107734,9.169151612903225e-05
24,36000.0,7,0.36,0.8548695,1.9875675,1,3,2.842437,4.556314564335347,7.895658333333333e-05
26,31000.0,5,0.13,0.8548695,1.9875675,0,2,2.842437,4.491375703107734,9.169151612903225e-05
22,31000.0,0,0.1,0.8548695,1.9875675,0,3,2.842437,4.491375703107734,9.169151612903225e-05
23,30000.0,4,0.43,0.8548695,1.9875675,1,2,2.842437,4.477135730961123,9.47479e-05
22,36000.0,6,0.36,0.8548695,1.9875675,1,4,2.842437,4.556314564335347,7.895658333333333e-05
23,31000.0,6,0.6,0.8548695,1.9875675,0,4,2.842437,4.491375703107734,9.169151612903225e-05
24,37000.0,3,0.35,0.8548695,1.9875675,1,4,2.842437,4.568213461597081,7.682262162162161e-05
23,31164.0,7,0.14,0.8548695,1.9875675,0,2,2.842437,4.493667131228017,9.120899114362725e-05
23,38000.0,4,0.34,0.8548695,1.9875675,1,4,2.842437,4.579795025268589,7.480097368421052e-05
23,38400.0,5,0.34,0.8548695,1.9875675,1,3,2.842437,4.5843425339724035,7.4021796875e-05
25,38400.0,0,0.34,0.8548695,1.9875675,1,3,2.842437,4.5843425339724035,7.4021796875e-05
26,31200.0,6,0.3,0.8548695,1.9875675,0,2,2.842437,4.494168513490308,9.110375e-05
22,39000.0,5,0.33,0.8548695,1.9875675,1,4,2.842437,4.591075742639682,7.2883e-05
25,40000.0,9,0.33,0.8548695,1.9875675,1,3,2.842437,4.602070848554296,7.106092499999999e-05
24,40000.0,5,0.33,0.8548695,1.9875675,1,3,2.842437,4.602070848554296,7.106092499999999e-05
25,31200.0,9,0.08,0.8548695,1.9875675,1,4,2.842437,4.494168513490308,9.110375e-05
21,40800.0,3,0.32,0.8548695,1.9875675,1,2,2.842437,4.61067080743203,6.966757352941176e-05
22,31200.0,3,0.1,0.8548695,1.9875675,0,2,2.842437,4.494168513490308,9.110375e-05
26,36000.0,6,0.36,0.8548695,1.9875675,1,4,2.842437,4.556314564335347,7.895658333333333e-05
21,42000.0,5,0.31,0.8548695,1.9875675,1,3,2.842437,4.62325963061961,6.767707142857143e-05
22,43000.0,6,0.3,0.8548695,1.9875675,0,4,2.842437,4.63347855533382,6.610318604651163e-05
22,37200.0,0,0.35,0.8548695,1.9875675,1,2,2.842437,4.570554614307831,7.640959677419355e-05
23,44000.0,1,0.3,0.8548695,1.9875675,0,2,2.842437,4.6434625467031605,6.460084090909091e-05
23,44100.0,8,0.29,0.8548695,1.9875675,0,4,2.842437,4.644448437303621,6.44543537414966e-05
24,39000.0,4,0.33,0.8548695,1.9875675,1,4,2.842437,4.591075742639682,7.2883e-05
23,31200.0,7,0.24,0.8548695,1.9875675,0,4,2.842437,4.494168513490308,9.110375e-05
24,46000.0,8,0.28,0.8548695,1.9875675,0,3,2.842437,4.662767272763343,6.179210869565218e-05
25,31200.0,3,0.36,0.8548695,1.9875675,0,2,2.842437,4.494168513490308,9.110375e-05
24,46540.0,5,0.28,0.8548695,1.9875675,0,2,2.842437,4.66783571048952,6.107513966480447e-05
25,31200.0,9,0.19,0.8548695,1.9875675,0,4,2.842437,4.494168513490308,9.110375e-05
22,48000.0,1,0.27,0.8548695,1.9875675,0,2,2.842437,4.681250285083047,5.92174375e-05
22,31200.0,4,0.06,0.8548695,1.9875675,0,3,2.842437,4.494168513490308,9.110375e-05
26,48000.0,0,0.27,0.8548695,1.9875675,0,3,2.842437,4.681250285083047,5.92174375e-05
23,49000.0,0,0.27,0.8548695,1.9875675,0,4,2.842437,4.690204943090767,5.8008918367346936e-05
23,44000.0,7,0.3,0.8548695,1.9875675,1,3,2.842437,4.6434625467031605,6.460084090909091e-05
22,20640.0,0,0.12,0.8548695,1.9875675,0,3,2.842437,4.314730733844783,0.00013771497093023255
26,31200.0,4,0.27,0.8548695,1.9875675,0,3,2.842437,4.494168513490308,9.110375e-05
25,21600.0,4,0.12,0.8548695,1.9875675,0,3,2.842437,4.334473856911537,0.00013159430555555556
22,21996.0,0,0.11,0.8548695,1.9875675,0,2,2.842437,4.342363454809172,0.00012922517730496453
21,22000.0,4,0.11,0.8548695,1.9875675,0,4,2.842437,4.342442421031837,0.00012920168181818181
22,31200.0,2,0.03,0.8548695,1.9875675,1,4,2.842437,4.494168513490308,9.110375e-05
23,22000.0,0,0.11,0.8548695,1.9875675,0,2,2.842437,4.342442421031837,0.00012920168181818181
24,22000.0,0,0.11,0.8548695,1.9875675,0,2,2.842437,4.342442421031837,0.00012920168181818181
21,22200.0,2,0.11,0.8548695,1.9875675,1,4,2.842437,4.346372536824548,0.0001280377027027027
26,22406.0,5,0.11,0.8548695,1.9875675,1,4,2.842437,4.350383714158389,0.00012686052842988485
23,24000.0,0,0.1,0.8548695,1.9875675,0,2,2.842437,4.380229336938037,0.000118434875
21,31200.0,2,0.03,0.8548695,1.9875675,0,2,2.842437,4.494168513490308,9.110375e-05
24,24000.0,1,0.1,0.8548695,1.9875675,0,3,2.842437,4.380229336938037,0.000118434875
25,31200.0,0,0.15,0.8548695,1.9875675,1,2,2.842437,4.494168513490308,9.110375e-05
24,31200.0,8,0.32,0.8548695,1.9875675,0,2,2.842437,4.494168513490308,9.110375e-05
22,31200.0,6,0.11,0.8548695,1.9875675,0,2,2.842437,4.494168513490308,9.110375e-05
22,24960.0,0,0.1,0.8548695,1.9875675,0,2,2.842437,4.397261980280511,0.00011387968749999999
24,31200.0,2,0.21,0.8548695,1.9875675,0,2,2.842437,4.494168513490308,9.110375e-05
25,24996.0,8,0.1,0.8548695,1.9875675,0,4,2.842437,4.397887890207039,0.00011371567450792127
22,24996.0,0,0.1,0.8548695,1.9875675,1,3,2.842437,4.397887890207039,0.00011371567450792127
23,25000.0,0,0.1,0.8548695,1.9875675,0,2,2.842437,4.397957380103888,0.00011369748
24,25000.0,5,0.1,0.8548695,1.9875675,0,4,2.842437,4.397957380103888,0.00011369748
22,25000.0,0,0.1,0.8548695,1.9875675,0,3,2.842437,4.397957380103888,0.00011369748
22,31215.0,4,0.45,0.8548695,1.9875675,0,3,2.842437,4.494377252050443,9.105997116770783e-05
26,31303.0,7,0.38,0.8548695,1.9875675,0,2,2.842437,4.495599834892624,9.080398044915823e-05
22,31356.0,6,0.36,0.8548695,1.9875675,1,2,2.842437,4.496334505996816,9.06504975124378e-05
25,26400.0,4,0.09,0.8548695,1.9875675,0,2,2.842437,4.421620377106833,0.00010766806818181818
21,26940.0,1,0.09,0.8548695,1.9875675,0,4,2.842437,4.430413711892598,0.00010550991091314031
26,27000.0,0,0.09,0.8548695,1.9875675,0,4,2.842437,4.431379848841936,0.00010527544444444443
25,27024.0,7,0.09,0.8548695,1.9875675,0,2,2.842437,4.431765702625348,0.00010518194937833037
25,31500.0,4,0.26,0.8548695,1.9875675,0,4,2.842437,4.498324340697171,9.023609523809524e-05
26,27200.0,4,0.09,0.8548695,1.9875675,0,4,2.842437,4.434584870449593,0.00010450136029411764
22,31500.0,2,0.44,0.8548695,1.9875675,0,3,2.842437,4.498324340697171,9.023609523809524e-05
22,31500.0,4,0.25,0.8548695,1.9875675,0,2,2.842437,4.498324340697171,9.023609523809524e-05
21,28200.0,2,0.09,0.8548695,1.9875675,1,2,2.842437,4.450264508559852,0.00010079563829787233
24,28500.0,3,0.09,0.8548695,1.9875675,0,4,2.842437,4.45486009814405,9.973463157894736e-05
24,29000.0,4,0.09,0.8548695,1.9875675,0,3,2.842437,4.46241297331255,9.801506896551723e-05
25,29000.0,2,0.09,0.8548695,1.9875675,1,3,2.842437,4.46241297331255,9.801506896551723e-05
23,30000.0,7,0.08,0.8548695,1.9875675,0,2,2.842437,4.477135730961123,9.47479e-05
22,31500.0,3,0.14,0.8548695,1.9875675,0,2,2.842437,4.498324340697171,9.023609523809524e-05
24,31000.0,1,0.08,0.8548695,1.9875675,1,3,2.842437,4.491375703107734,9.169151612903225e-05
26,31200.0,4,0.08,0.8548695,1.9875675,0,3,2.842437,4.494168513490308,9.110375e-05
21,31544.0,4,0.07,0.8548695,1.9875675,0,2,2.842437,4.498930531742002,9.011022698452954e-05
23,31577.0,6,0.08,0.8548695,1.9875675,0,4,2.842437,4.499384620400921,9.001605599011939e-05
21,32000.0,1,0.08,0.8548695,1.9875675,0,3,2.842437,4.505163549810412,8.882615624999999e-05
25,33000.0,6,0.08,0.8548695,1.9875675,0,2,2.842437,4.518527100117336,8.613445454545454e-05
23,33448.0,2,0.07,0.8548695,1.9875675,0,2,2.842437,4.524383138517184,8.498077613011241e-05
23,33500.0,2,0.07,0.8548695,1.9875675,1,4,2.842437,4.5250577708577415,8.484886567164179e-05
21,34368.0,0,0.07,0.8548695,1.9875675,0,2,2.842437,4.536166896094166,8.270591829608939e-05
21,31776.0,5,0.19,0.8548695,1.9875675,0,3,2.842437,4.502112893974412,8.945232250755286e-05
23,34800.0,7,0.07,0.8548695,1.9875675,0,2,2.842437,4.541591723493769,8.167922413793104e-05
26,35000.0,2,0.07,0.8548695,1.9875675,0,3,2.842437,4.544080452586785,8.121248571428571e-05
23,35000.0,0,0.07,0.8548695,1.9875675,0,2,2.842437,4.544080452586785,8.121248571428571e-05
24,29000.0,2,0.09,0.8548695,1.9875675,1,4,2.842437,4.46241297331255,9.801506896551723e-05
22,30000.0,2,0.08,0.8548695,1.9875675,1,2,2.842437,4.477135730961123,9.47479e-05
21,30000.0,3,0.08,0.8548695,1.9875675,1,4,2.842437,4.477135730961123,9.47479e-05
22,30000.0,0,0.08,0.8548695,1.9875675,1,4,2.842437,4.477135730961123,9.47479e-05
25,31920.0,8,0.14,0.8548695,1.9875675,0,2,2.842437,4.504076488182426,8.904877819548871e-05
26,37000.0,2,0.07,0.8548695,1.9875675,0,3,2.842437,4.568213461597081,7.682262162162161e-05
26,37225.0,4,0.07,0.8548695,1.9875675,0,3,2.842437,4.570846373009805,7.6358280725319e-05
26,31992.0,0,0.2,0.8548695,1.9875675,0,4,2.842437,4.50505496600964,8.884836834208551e-05
25,32000.0,1,0.08,0.8548695,1.9875675,1,2,2.842437,4.505163549810412,8.882615624999999e-05
25,38060.0,9,0.07,0.8548695,1.9875675,0,2,2.842437,4.580480194586225,7.468305307409353e-05
23,39200.0,1,0.06,0.8548695,1.9875675,0,3,2.842437,4.593297145820012,7.251114795918367e-05
23,32000.0,7,0.31,0.8548695,1.9875675,0,2,2.842437,4.505163549810412,8.882615624999999e-05
24,40000.0,6,0.06,0.8548695,1.9875675,0,3,2.842437,4.602070848554296,7.106092499999999e-05
25,40000.0,3,0.06,0.8548695,1.9875675,0,3,2.842437,4.602070848554296,7.106092499999999e-05
23,40000.0,0,0.06,0.8548695,1.9875675,0,2,2.842437,4.602070848554296,7.106092499999999e-05
25,32000.0,8,0.17,0.8548695,1.9875675,0,3,2.842437,4.505163549810412,8.882615624999999e-05
22,34000.0,2,0.07,0.8548695,1.9875675,1,3,2.842437,4.53149169022153,8.360108823529411e-05
22,35500.0,6,0.07,0.8548695,1.9875675,1,2,2.842437,4.55024058653017,8.006864788732394e-05
24,36000.0,2,0.07,0.8548695,1.9875675,1,3,2.842437,4.556314564335347,7.895658333333333e-05
21,42000.0,5,0.06,0.8548695,1.9875675,0,2,2.842437,4.62325963061961,6.767707142857143e-05
22,32000.0,0,0.05,0.8548695,1.9875675,0,4,2.842437,4.505163549810412,8.882615624999999e-05
23,42000.0,0,0.06,0.8548695,1.9875675,0,2,2.842437,4.62325963061961,6.767707142857143e-05
23,42000.0,4,0.06,0.8548695,1.9875675,0,4,2.842437,4.62325963061961,6.767707142857143e-05
22,42000.0,0,0.06,0.8548695,1.9875675,0,3,2.842437,4.62325963061961,6.767707142857143e-05
25,36228.0,4,0.07,0.8548695,1.9875675,1,2,2.842437,4.55905634671807,7.845967207684664e-05
21,32000.0,4,0.08,0.8548695,1.9875675,1,3,2.842437,4.505163549810412,8.882615624999999e-05
21,42500.0,0,0.06,0.8548695,1.9875675,0,2,2.842437,4.628399148623785,6.688087058823529e-05
26,43000.0,3,0.06,0.8548695,1.9875675,0,2,2.842437,4.63347855533382,6.610318604651163e-05
22,37000.0,2,0.07,0.8548695,1.9875675,1,3,2.842437,4.568213461597081,7.682262162162161e-05
25,45000.0,5,0.06,0.8548695,1.9875675,0,4,2.842437,4.653222164656599,6.316526666666666e-05
21,32000.0,4,0.25,0.8548695,1.9875675,0,3,2.842437,4.505163549810412,8.882615624999999e-05
24,32000.0,5,0.19,0.8548695,1.9875675,0,4,2.842437,4.505163549810412,8.882615624999999e-05
23,32000.0,4,0.06,0.8548695,1.9875675,0,2,2.842437,4.505163549810412,8.882615624999999e-05
22,45000.0,5,0.06,0.8548695,1.9875675,0,2,2.842437,4.653222164656599,6.316526666666666e-05
26,46000.0,10,0.05,0.8548695,1.9875675,0,4,2.842437,4.662767272763343,6.179210869565218e-05
26,46500.0,1,0.05,0.8548695,1.9875675,0,3,2.842437,4.667462292455807,6.112767741935484e-05
26,47004.0,9,0.05,0.8548695,1.9875675,0,3,2.842437,4.672144057018991,6.04722364054123e-05
22,32000.0,3,0.19,0.8548695,1.9875675,0,2,2.842437,4.505163549810412,8.882615624999999e-05
24,48000.0,4,0.05,0.8548695,1.9875675,0,4,2.842437,4.681250285083047,5.92174375e-05
22,49500.0,7,0.05,0.8548695,1.9875675,0,2,2.842437,4.694613972470845,5.7422969696969694e-05
26,32000.0,4,0.15,0.8548695,1.9875675,0,3,2.842437,4.505163549810412,8.882615624999999e-05
22,45630.0,0,0.05,0.8548695,1.9875675,1,2,2.842437,4.659259986408495,6.229316239316239e-05
23,51873.0,2,0.05,0.8548695,1.9875675,0,3,2.842437,4.714949737697635,5.4796078884969054e-05
22,32000.0,4,0.35,0.8548695,1.9875675,0,2,2.842437,4.505163549810412,8.882615624999999e-05
26,52000.0,6,0.05,0.8548695,1.9875675,0,2,2.842437,4.716011695371454,5.4662249999999997e-05
24,46180.0,1,0.05,0.8548695,1.9875675,1,3,2.842437,4.664463332863959,6.155125595495885e-05
25,54000.0,4,0.05,0.8548695,1.9875675,0,2,2.842437,4.732401802238908,5.263772222222222e-05
23,54000.0,7,0.05,0.8548695,1.9875675,0,2,2.842437,4.732401802238908,5.263772222222222e-05
25,32000.0,3,0.47,0.8548695,1.9875675,0,4,2.842437,4.505163549810412,8.882615624999999e-05
22,54996.0,6,0.05,0.8548695,1.9875675,0,4,2.842437,4.74033900005824,5.168443159502509e-05
26,48996.0,8,0.05,0.8548695,1.9875675,1,2,2.842437,4.690169489756442,5.8013654175851085e-05
25,55000.0,4,0.05,0.8548695,1.9875675,0,2,2.842437,4.740370585685768,5.1680672727272726e-05
22,55000.0,5,0.05,0.8548695,1.9875675,0,4,2.842437,4.740370585685768,5.1680672727272726e-05
23,49000.0,1,0.05,0.8548695,1.9875675,1,2,2.842437,4.690204943090767,5.8008918367346936e-05
24,57600.0,8,0.04,0.8548695,1.9875675,0,3,2.842437,4.7604300231925185,4.934786458333333e-05
25,32000.0,7,0.1,0.8548695,1.9875675,1,2,2.842437,4.505163549810412,8.882615624999999e-05
23,59000.0,7,0.04,0.8548695,1.9875675,0,2,2.842437,4.770859372503186,4.8176898305084744e-05
22,60000.0,5,0.04,0.8548695,1.9875675,0,4,2.842437,4.77815848856469,4.737395e-05
25,60000.0,9,0.04,0.8548695,1.9875675,0,3,2.842437,4.77815848856469,4.737395e-05
23,61000.0,3,0.04,0.8548695,1.9875675,0,3,2.842437,4.785336954534081,4.659732786885246e-05
26,32000.0,7,0.15,0.8548695,1.9875675,0,3,2.842437,4.505163549810412,8.882615624999999e-05
25,32000.0,3,0.2,0.8548695,1.9875675,0,3,2.842437,4.505163549810412,8.882615624999999e-05
23,63000.0,7,0.04,0.8548695,1.9875675,0,2,2.842437,4.799347442962076,4.511804761904762e-05
26,64000.0,3,0.04,0.8548695,1.9875675,0,3,2.842437,4.806186759782153,4.4413078124999996e-05
25,65004.0,10,0.04,0.8548695,1.9875675,0,2,2.842437,4.812946762625865,4.37271091009784e-05
24,69996.0,3,0.04,0.8548695,1.9875675,0,3,2.842437,4.845079426994751,4.060856334647694e-05
24,32000.0,4,0.09,0.8548695,1.9875675,0,4,2.842437,4.505163549810412,8.882615624999999e-05
22,54400.0,6,0.04,0.8548695,1.9875675,1,3,2.842437,4.735606882979251,5.225068014705882e-05
24,32000.0,7,0.14,0.8548695,1.9875675,0,2,2.842437,4.505163549810412,8.882615624999999e-05
24,64000.0,4,0.04,0.8548695,1.9875675,1,3,2.842437,4.806186759782153,4.4413078124999996e-05
24,70082.0,5,0.04,0.8548695,1.9875675,0,4,2.842437,4.845612684135473,4.055873120059359e-05
24,79800.0,8,0.03,0.8548695,1.9875675,0,2,2.842437,4.902008333603371,3.5619511278195486e-05
26,82400.0,10,0.03,0.8548695,1.9875675,0,3,2.842437,4.915932482229235,3.4495594660194175e-05
26,85000.0,1,0.03,0.8548695,1.9875675,0,2,2.842437,4.929424035031084,3.3440435294117644e-05
23,92500.0,6,0.03,0.8548695,1.9875675,0,3,2.842437,4.966146427789134,3.072904864864865e-05
24,32000.0,6,0.38,0.8548695,1.9875675,0,4,2.842437,4.505163549810412,8.882615624999999e-05
23,112995.0,7,0.02,0.8548695,1.9875675,0,3,2.842437,5.053063069955324,2.5155422806318862e-05
26,121000.0,2,0.02,0.8548695,1.9875675,0,4,2.842437,5.082788959512213,2.3491214876033056e-05
26,200004.0,7,0.01,0.8548695,1.9875675,0,2,2.842437,5.301040852890314,1.421190076198476e-05
23,10560.0,0,0.27,0.8548695,1.9875675,1,4,2.842437,4.023705042622037,0.00026917017045454544
23,13000.0,3,0.22,0.8548695,1.9875675,1,2,2.842437,4.113976758289846,0.00021864899999999999
25,13380.0,0,0.21,0.8548695,1.9875675,1,2,2.842437,4.126488570700374,0.0002124392376681614
22,14400.0,5,0.19,0.8548695,1.9875675,1,3,2.842437,4.15839265038712,0.00019739145833333333
22,32000.0,0,0.22,0.8548695,1.9875675,0,3,2.842437,4.505163549810412,8.882615624999999e-05
21,14800.0,5,0.19,0.8548695,1.9875675,1,3,2.842437,4.170291058625393,0.00019205655405405404
26,15000.0,1,0.19,0.8548695,1.9875675,1,4,2.842437,4.1761202110560856,0.0001894958
23,32000.0,4,0.04,0.8548695,1.9875675,0,4,2.842437,4.505163549810412,8.882615624999999e-05
21,15600.0,0,0.18,0.8548695,1.9875675,1,4,2.842437,4.193152436852078,0.0001822075
23,32000.0,1,0.47,0.8548695,1.9875675,0,4,2.842437,4.505163549810412,8.882615624999999e-05
25,20800.0,0,0.13,0.8548695,1.9875675,1,4,2.842437,4.318084214003265,0.00013665562499999998
21,32000.0,3,0.14,0.8548695,1.9875675,0,4,2.842437,4.505163549810412,8.882615624999999e-05
24,21168.0,3,0.13,0.8548695,1.9875675,0,4,2.842437,4.325700342915986,0.0001342799036281179
22,23000.0,1,0.12,0.8548695,1.9875675,1,4,2.842437,4.361746717975897,0.00012358421739130435
23,23760.0,2,0.12,0.8548695,1.9875675,0,2,2.842437,4.375864714311806,0.00011963118686868686
23,24000.0,2,0.12,0.8548695,1.9875675,1,4,2.842437,4.380229336938037,0.000118434875
25,32000.0,1,0.25,0.8548695,1.9875675,0,2,2.842437,4.505163549810412,8.882615624999999e-05
21,32000.0,5,0.13,0.8548695,1.9875675,0,2,2.842437,4.505163549810412,8.882615624999999e-05
25,32000.0,1,0.08,0.8548695,1.9875675,1,3,2.842437,4.505163549810412,8.882615624999999e-05
22,32000.0,2,0.23,0.8548695,1.9875675,0,3,2.842437,4.505163549810412,8.882615624999999e-05
23,26500.0,1,0.11,0.8548695,1.9875675,0,3,2.842437,4.423262262098614,0.00010726177358490566
22,27000.0,3,0.1,0.8548695,1.9875675,1,3,2.842437,4.431379848841936,0.00010527544444444443
22,32000.0,1,0.04,0.8548695,1.9875675,0,2,2.842437,4.505163549810412,8.882615624999999e-05
23,32000.0,0,0.08,0.8548695,1.9875675,1,3,2.842437,4.505163549810412,8.882615624999999e-05
23,28800.0,5,0.1,0.8548695,1.9875675,0,2,2.842437,4.459407567166948,9.869572916666667e-05
22,29376.0,1,0.1,0.8548695,1.9875675,0,4,2.842437,4.4680074432592365,9.676051879084966e-05
26,30000.0,4,0.09,0.8548695,1.9875675,0,3,2.842437,4.477135730961123,9.47479e-05
22,19200.0,3,0.15,0.8548695,1.9875675,0,4,2.842437,4.283323847618786,0.00014804359375
25,32004.0,4,0.22,0.8548695,1.9875675,0,4,2.842437,4.50521783153181,8.881505436820397e-05
25,32004.0,3,0.71,0.8548695,1.9875675,0,4,2.842437,4.50521783153181,8.881505436820397e-05
24,45000.0,3,0.06,0.8548695,1.9875675,0,2,2.842437,4.653222164656599,6.316526666666666e-05
23,32004.0,0,0.29,0.8548695,1.9875675,0,4,2.842437,4.50521783153181,8.881505436820397e-05
22,90000.0,5,0.03,0.8548695,1.9875675,0,3,2.842437,4.95424733490676,3.158263333333333e-05
23,28000.0,2,0.1,0.8548695,1.9875675,0,3,2.842437,4.447173541582463,0.00010151560714285714
25,36800.0,1,0.08,0.8548695,1.9875675,0,4,2.842437,4.5658596199936605,7.724013586956522e-05
22,32004.0,6,0.31,0.8548695,1.9875675,0,2,2.842437,4.50521783153181,8.881505436820397e-05
26,66000.0,0,0.04,0.8548695,1.9875675,0,2,2.842437,4.819550515711442,4.306722727272727e-05
24,32004.0,5,0.44,0.8548695,1.9875675,0,4,2.842437,4.50521783153181,8.881505436820397e-05
21,19000.0,0,0.15,0.8548695,1.9875675,0,2,2.842437,4.278776457955645,0.00014960194736842104
26,31200.0,0,0.09,0.8548695,1.9875675,0,2,2.842437,4.494168513490308,9.110375e-05
22,31500.0,3,0.09,0.8548695,1.9875675,1,4,2.842437,4.498324340697171,9.023609523809524e-05
25,50000.0,0,0.06,0.8548695,1.9875675,0,4,2.842437,4.698978690138799,5.684874e-05
22,27000.0,5,0.11,0.8548695,1.9875675,0,4,2.842437,4.431379848841936,0.00010527544444444443
22,32004.0,6,0.31,0.8548695,1.9875675,0,3,2.842437,4.50521783153181,8.881505436820397e-05
22,32004.0,0,0.21,0.8548695,1.9875675,0,3,2.842437,4.50521783153181,8.881505436820397e-05
22,25000.0,0,0.12,0.8548695,1.9875675,0,2,2.842437,4.397957380103888,0.00011369748
21,49800.0,6,0.06,0.8548695,1.9875675,0,2,2.842437,4.69723806344489,5.707704819277108e-05
22,32112.0,4,0.47,0.8548695,1.9875675,0,3,2.842437,4.506680879300108,8.85163490284006e-05
24,10000.0,8,0.3,0.8548695,1.9875675,1,3,2.842437,4.000043427276863,0.00028424369999999996
23,32198.0,3,0.03,0.8548695,1.9875675,0,2,2.842437,4.507842384080124,8.827992421889557e-05
21,12000.0,5,0.25,0.8548695,1.9875675,1,4,2.842437,4.079217435746567,0.00023686975
21,12000.0,0,0.25,0.8548695,1.9875675,1,3,2.842437,4.079217435746567,0.00023686975
23,13200.0,0,0.23,0.8548695,1.9875675,1,3,2.842437,4.120606831056773,0.00021533613636363637
21,32268.0,0,0.25,0.8548695,1.9875675,0,3,2.842437,4.508785507045952,8.808841576794347e-05
23,14000.0,4,0.21,0.8548695,1.9875675,1,3,2.842437,4.1461590556048185,0.00020303121428571428
21,14400.0,2,0.21,0.8548695,1.9875675,1,3,2.842437,4.15839265038712,0.00019739145833333333
22,32352.0,6,0.03,0.8548695,1.9875675,1,2,2.842437,4.509914557741583,8.785969955489613e-05
21,14400.0,2,0.21,0.8548695,1.9875675,1,2,2.842437,4.15839265038712,0.00019739145833333333
23,32388.0,0,0.19,0.8548695,1.9875675,0,4,2.842437,4.510397539514154,8.776204149685068e-05
26,14400.0,1,0.21,0.8548695,1.9875675,1,2,2.842437,4.15839265038712,0.00019739145833333333
22,15000.0,3,0.2,0.8548695,1.9875675,1,3,2.842437,4.1761202110560856,0.0001894958
22,15000.0,2,0.2,0.8548695,1.9875675,1,4,2.842437,4.1761202110560856,0.0001894958
22,32400.0,6,0.13,0.8548695,1.9875675,0,4,2.842437,4.510558414150438,8.772953703703703e-05
25,32400.0,9,0.31,0.8548695,1.9875675,0,3,2.842437,4.510558414150438,8.772953703703703e-05
22,32400.0,4,0.15,0.8548695,1.9875675,0,3,2.842437,4.510558414150438,8.772953703703703e-05
25,32400.0,2,0.15,0.8548695,1.9875675,0,4,2.842437,4.510558414150438,8.772953703703703e-05
22,32400.0,6,0.11,0.8548695,1.9875675,0,3,2.842437,4.510558414150438,8.772953703703703e-05
23,16080.0,4,0.19,0.8548695,1.9875675,1,2,2.842437,4.2063130519359575,0.00017676847014925373
